date,open,high,low,close,volume
2022-06-01 14:20:00,39745000.0,39828000.0,39717000.0,39804000.0,46.38096204
2022-06-01 14:25:00,39797000.0,39930000.0,39703000.0,39776000.0,60.02100805
2022-06-01 14:30:00,39764000.0,39945000.0,39629000.0,39636000.0,58.74847841
2022-06-01 14:35:00,39636000.0,39691000.0,39630000.0,39641000.0,14.63724464
2022-06-01 14:40:00,39639000.0,39806000.0,39633000.0,39796000.0,20.04662247
2022-06-01 14:45:00,39796000.0,39829000.0,39753000.0,39818000.0,13.94721344
2022-06-01 14:50:00,39756000.0,39823000.0,39755000.0,39792000.0,5.64004159
2022-06-01 14:55:00,39793000.0,39825000.0,39793000.0,39821000.0,6.21800618
2022-06-01 15:00:00,39825000.0,39825000.0,39800000.0,39825000.0,7.60909246
2022-06-01 15:05:00,39825000.0,39870000.0,39822000.0,39846000.0,9.48063892
2022-06-01 15:10:00,39845000.0,39913000.0,39812000.0,39832000.0,10.87532895
2022-06-01 15:15:00,39832000.0,39858000.0,39771000.0,39784000.0,6.85600781
2022-06-01 15:20:00,39781000.0,39800000.0,39750000.0,39786000.0,7.22564298
2022-06-01 15:25:00,39785000.0,39847000.0,39780000.0,39793000.0,8.19413002
2022-06-01 15:30:00,39793000.0,39818000.0,39765000.0,39766000.0,13.44364395
2022-06-01 15:35:00,39765000.0,39800000.0,39731000.0,39798000.0,5.41839369
2022-06-01 15:40:00,39781000.0,39799000.0,39760000.0,39775000.0,3.20663435
2022-06-01 15:45:00,39775000.0,39795000.0,39750000.0,39751000.0,13.96945422
2022-06-01 15:50:00,39751000.0,39751000.0,39731000.0,39749000.0,5.18525256
2022-06-01 15:55:00,39749000.0,39750000.0,39720000.0,39723000.0,3.10980742
2022-06-01 16:00:00,39722000.0,39780000.0,39708000.0,39762000.0,9.57049502
2022-06-01 16:05:00,39780000.0,39808000.0,39730000.0,39750000.0,12.16459715
2022-06-01 16:10:00,39750000.0,39769000.0,39730000.0,39730000.0,5.48905154
2022-06-01 16:15:00,39730000.0,39760000.0,39712000.0,39758000.0,23.18177298
2022-06-01 16:20:00,39758000.0,39760000.0,39694000.0,39701000.0,12.82996335
2022-06-01 16:25:00,39701000.0,39769000.0,39698000.0,39768000.0,4.92953875
2022-06-01 16:30:00,39747000.0,39784000.0,39703000.0,39748000.0,7.61806491
2022-06-01 16:35:00,39769000.0,39821000.0,39769000.0,39797000.0,8.06730348
2022-06-01 16:40:00,39795000.0,39806000.0,39667000.0,39673000.0,13.52354895
2022-06-01 16:45:00,39674000.0,39714000.0,39660000.0,39711000.0,6.9994369
2022-06-01 16:50:00,39696000.0,39759000.0,39680000.0,39719000.0,5.99572141
2022-06-01 16:55:00,39722000.0,39754000.0,39715000.0,39715000.0,4.42416994
2022-06-01 17:00:00,39715000.0,39750000.0,39670000.0,39746000.0,8.19519555
2022-06-01 17:05:00,39734000.0,39746000.0,39673000.0,39708000.0,6.70390886
2022-06-01 17:10:00,39708000.0,39736000.0,39700000.0,39735000.0,5.0256395
2022-06-01 17:15:00,39732000.0,39780000.0,39705000.0,39744000.0,6.77850989
2022-06-01 17:20:00,39744000.0,39779000.0,39740000.0,39770000.0,3.09602427
2022-06-01 17:25:00,39770000.0,39770000.0,39751000.0,39770000.0,8.61603096
2022-06-01 17:30:00,39770000.0,39821000.0,39763000.0,39821000.0,5.81808423
2022-06-01 17:35:00,39821000.0,39850000.0,39800000.0,39847000.0,11.05616055
2022-06-01 17:40:00,39844000.0,39847000.0,39810000.0,39828000.0,6.35463999
2022-06-01 17:45:00,39826000.0,39828000.0,39810000.0,39825000.0,5.04801554
2022-06-01 17:50:00,39825000.0,39862000.0,39810000.0,39821000.0,12.43902171
2022-06-01 17:55:00,39820000.0,39914000.0,39820000.0,39864000.0,13.51098833
2022-06-01 18:00:00,39860000.0,39911000.0,39833000.0,39871000.0,4.0526365
2022-06-01 18:05:00,39871000.0,39884000.0,39835000.0,39857000.0,5.06089619
2022-06-01 18:10:00,39858000.0,39883000.0,39848000.0,39870000.0,5.39128331
2022-06-01 18:15:00,39870000.0,39872000.0,39841000.0,39841000.0,4.89823593
2022-06-01 18:20:00,39841000.0,39869000.0,39823000.0,39869000.0,7.00010222
2022-06-01 18:25:00,39847000.0,39881000.0,39843000.0,39878000.0,9.14977277
2022-06-01 18:30:00,39845000.0,39875000.0,39820000.0,39851000.0,5.62050574
2022-06-01 18:35:00,39864000.0,39887000.0,39850000.0,39883000.0,5.56456199
2022-06-01 18:40:00,39883000.0,39900000.0,39883000.0,39898000.0,5.42873483
2022-06-01 18:45:00,39898000.0,39900000.0,39886000.0,39895000.0,10.12242136
2022-06-01 18:50:00,39891000.0,39915000.0,39890000.0,39914000.0,7.98378838
2022-06-01 18:55:00,39915000.0,39915000.0,39901000.0,39912000.0,2.83659713
2022-06-01 19:00:00,39904000.0,39915000.0,39901000.0,39903000.0,5.20231025
2022-06-01 19:05:00,39902000.0,39909000.0,39835000.0,39838000.0,6.54767428
2022-06-01 19:10:00,39838000.0,39882000.0,39837000.0,39854000.0,5.31343971
2022-06-01 19:15:00,39838000.0,39838000.0,39811000.0,39833000.0,3.90856436
2022-06-01 19:20:00,39834000.0,39838000.0,39800000.0,39801000.0,3.93868577
2022-06-01 19:25:00,39800000.0,39818000.0,39785000.0,39786000.0,3.66449855
2022-06-01 19:30:00,39786000.0,39830000.0,39771000.0,39818000.0,3.85259823
2022-06-01 19:35:00,39818000.0,39819000.0,39786000.0,39786000.0,4.76539286
2022-06-01 19:40:00,39786000.0,39827000.0,39767000.0,39774000.0,5.92657695
2022-06-01 19:45:00,39774000.0,39775000.0,39764000.0,39767000.0,4.44657591
2022-06-01 19:50:00,39767000.0,39808000.0,39767000.0,39800000.0,3.45015902
2022-06-01 19:55:00,39799000.0,39800000.0,39765000.0,39790000.0,10.00329077
2022-06-01 20:00:00,39767000.0,39792000.0,39766000.0,39766000.0,4.68440992
2022-06-01 20:05:00,39769000.0,39810000.0,39769000.0,39796000.0,4.85881324
2022-06-01 20:10:00,39810000.0,39875000.0,39795000.0,39875000.0,9.00210314
2022-06-01 20:15:00,39875000.0,39875000.0,39766000.0,39772000.0,6.22748792
2022-06-01 20:20:00,39773000.0,39808000.0,39701000.0,39758000.0,10.83052967
2022-06-01 20:25:00,39758000.0,39791000.0,39718000.0,39757000.0,5.34933453
2022-06-01 20:30:00,39757000.0,39792000.0,39723000.0,39792000.0,4.91748692
2022-06-01 20:35:00,39766000.0,39792000.0,39765000.0,39765000.0,4.89538328
2022-06-01 20:40:00,39765000.0,39765000.0,39687000.0,39690000.0,12.20599807
2022-06-01 20:45:00,39690000.0,39753000.0,39685000.0,39726000.0,9.85555356
2022-06-01 20:50:00,39715000.0,39773000.0,39699000.0,39770000.0,9.88400092
2022-06-01 20:55:00,39761000.0,39805000.0,39736000.0,39803000.0,9.68638953
2022-06-01 21:00:00,39801000.0,39816000.0,39792000.0,39816000.0,6.24801169
2022-06-01 21:05:00,39821000.0,39826000.0,39733000.0,39769000.0,5.45561573
2022-06-01 21:10:00,39734000.0,39775000.0,39733000.0,39734000.0,3.34736947
2022-06-01 21:15:00,39734000.0,39767000.0,39714000.0,39744000.0,11.74578287
2022-06-01 21:20:00,39744000.0,39800000.0,39744000.0,39766000.0,11.40106197
2022-06-01 21:25:00,39772000.0,39800000.0,39765000.0,39800000.0,6.5592204
2022-06-01 21:30:00,39800000.0,39822000.0,39756000.0,39800000.0,7.06833408
2022-06-01 21:35:00,39819000.0,39938000.0,39768000.0,39935000.0,19.90601724
2022-06-01 21:40:00,39935000.0,40049000.0,39900000.0,39991000.0,58.35502954
2022-06-01 21:45:00,39965000.0,40024000.0,39780000.0,39912000.0,47.29151318
2022-06-01 21:50:00,39952000.0,39960000.0,39805000.0,39869000.0,17.63887086
2022-06-01 21:55:00,39869000.0,39925000.0,39845000.0,39849000.0,13.11083526
2022-06-01 22:00:00,39849000.0,39879000.0,39811000.0,39820000.0,12.8516952
2022-06-01 22:05:00,39850000.0,39911000.0,39802000.0,39906000.0,13.67736495
2022-06-01 22:10:00,39910000.0,39973000.0,39858000.0,39933000.0,43.91272094
2022-06-01 22:15:00,39936000.0,39993000.0,39872000.0,39950000.0,33.76776501
2022-06-01 22:20:00,39971000.0,39990000.0,39853000.0,39953000.0,41.04493229
2022-06-01 22:25:00,39954000.0,40013000.0,39945000.0,40000000.0,17.15688819
2022-06-01 22:30:00,40010000.0,40046000.0,39922000.0,39980000.0,23.28907631
2022-06-01 22:35:00,39980000.0,40039000.0,39891000.0,39891000.0,14.61365616
2022-06-01 22:40:00,39901000.0,39949000.0,39877000.0,39887000.0,17.39277099
2022-06-01 22:45:00,39887000.0,39924000.0,39832000.0,39833000.0,16.9590654
2022-06-01 22:50:00,39833000.0,39893000.0,39802000.0,39884000.0,12.7276146
2022-06-01 22:55:00,39883000.0,39923000.0,39866000.0,39923000.0,11.59963818
2022-06-01 23:00:00,39904000.0,40000000.0,39857000.0,39900000.0,26.98466591
2022-06-01 23:05:00,39900000.0,40110000.0,39800000.0,39813000.0,116.73614238
2022-06-01 23:10:00,39801000.0,39950000.0,39770000.0,39774000.0,53.82899472
2022-06-01 23:15:00,39774000.0,39776000.0,39683000.0,39699000.0,43.5248989
2022-06-01 23:20:00,39700000.0,39796000.0,39683000.0,39756000.0,19.9157456
2022-06-01 23:25:00,39734000.0,39790000.0,39600000.0,39639000.0,30.73299805
2022-06-01 23:30:00,39639000.0,39675000.0,39515000.0,39519000.0,38.10277078
2022-06-01 23:35:00,39519000.0,39520000.0,39150000.0,39403000.0,152.43424387
2022-06-01 23:40:00,39403000.0,39449000.0,39302000.0,39420000.0,31.0477434
2022-06-01 23:45:00,39401000.0,39417000.0,39260000.0,39285000.0,28.85713608
2022-06-01 23:50:00,39280000.0,39484000.0,39207000.0,39483000.0,33.3684703
2022-06-01 23:55:00,39478000.0,39521000.0,39358000.0,39385000.0,23.47365805
2022-06-02 00:00:00,39358000.0,39358000.0,39212000.0,39319000.0,30.35545266
2022-06-02 00:05:00,39317000.0,39392000.0,39286000.0,39286000.0,15.88127032
2022-06-02 00:10:00,39286000.0,39427000.0,39286000.0,39355000.0,9.86664616
2022-06-02 00:15:00,39355000.0,39379000.0,39247000.0,39273000.0,30.09734359
2022-06-02 00:20:00,39306000.0,39306000.0,39054000.0,39112000.0,67.63508243
2022-06-02 00:25:00,39099000.0,39152000.0,38900000.0,39015000.0,83.23562594
2022-06-02 00:30:00,39001000.0,39065000.0,38926000.0,38929000.0,34.38344156
2022-06-02 00:35:00,38929000.0,39000000.0,38899000.0,38944000.0,36.07918063
2022-06-02 00:40:00,38944000.0,39010000.0,38890000.0,38892000.0,26.89510115
2022-06-02 00:45:00,38891000.0,39010000.0,38874000.0,38987000.0,17.50587047
2022-06-02 00:50:00,38987000.0,39000000.0,38875000.0,38990000.0,24.30959076
2022-06-02 00:55:00,38961000.0,38990000.0,38864000.0,38865000.0,14.53184829
2022-06-02 01:00:00,38865000.0,38865000.0,38743000.0,38771000.0,50.11717213
2022-06-02 01:05:00,38757000.0,38796000.0,38701000.0,38746000.0,35.38337356
2022-06-02 01:10:00,38746000.0,38746000.0,38697000.0,38727000.0,50.23056594
2022-06-02 01:15:00,38726000.0,38782000.0,38705000.0,38744000.0,19.88673234
2022-06-02 01:20:00,38744000.0,38753000.0,38614000.0,38635000.0,43.44478369
2022-06-02 01:25:00,38635000.0,38653000.0,38544000.0,38544000.0,60.71993845
2022-06-02 01:30:00,38544000.0,38630000.0,38501000.0,38524000.0,36.15684353
2022-06-02 01:35:00,38506000.0,38568000.0,38461000.0,38522000.0,58.59653018
2022-06-02 01:40:00,38525000.0,38581000.0,38500000.0,38526000.0,21.25507484
2022-06-02 01:45:00,38539000.0,38540000.0,38401000.0,38422000.0,28.21024425
2022-06-02 01:50:00,38422000.0,38570000.0,38403000.0,38569000.0,118.29570758
2022-06-02 01:55:00,38550000.0,38700000.0,38550000.0,38555000.0,99.70859118
2022-06-02 02:00:00,38550000.0,38556000.0,38398000.0,38480000.0,105.04071731
2022-06-02 02:05:00,38480000.0,38483000.0,38255000.0,38376000.0,173.33288808
2022-06-02 02:10:00,38376000.0,38428000.0,38345000.0,38346000.0,19.67006522
2022-06-02 02:15:00,38378000.0,38409000.0,38246000.0,38252000.0,24.26917324
2022-06-02 02:20:00,38256000.0,38345000.0,38050000.0,38149000.0,161.34575561
2022-06-02 02:25:00,38165000.0,38236000.0,38091000.0,38179000.0,38.74083928
2022-06-02 02:30:00,38175000.0,38180000.0,38094000.0,38139000.0,14.43795223
2022-06-02 02:35:00,38139000.0,38331000.0,38111000.0,38326000.0,67.66228963
2022-06-02 02:40:00,38326000.0,38326000.0,38216000.0,38228000.0,13.79391091
2022-06-02 02:45:00,38228000.0,38288000.0,38216000.0,38261000.0,11.14168109
2022-06-02 02:50:00,38262000.0,38328000.0,38150000.0,38158000.0,19.1869016
2022-06-02 02:55:00,38158000.0,38297000.0,38139000.0,38280000.0,9.69492929
2022-06-02 03:00:00,38280000.0,38281000.0,38210000.0,38269000.0,7.49256016
