timestamp,date_kst,open,high,low,close,volume
1704075299983,2024-01-01T11:10:00,57231000.0,57262000.0,57223000.0,57250000.0,3.53556758
1704075594205,2024-01-01T11:15:00,57261000.0,57300000.0,57250000.0,57260000.0,5.1556157
1704075893677,2024-01-01T11:20:00,57286000.0,57318000.0,57268000.0,57301000.0,4.62531467
1704076199677,2024-01-01T11:25:00,57301000.0,57343000.0,57300000.0,57343000.0,6.32018367
1704076494879,2024-01-01T11:30:00,57328000.0,57370000.0,57324000.0,57360000.0,7.10059386
1704076799612,2024-01-01T11:35:00,57360000.0,57385000.0,57337000.0,57361000.0,12.67668797
1704077099509,2024-01-01T11:40:00,57372000.0,57382000.0,57330000.0,57334000.0,6.22106285
1704077399154,2024-01-01T11:45:00,57334000.0,57334000.0,57301000.0,57315000.0,7.83750695
1704077694209,2024-01-01T11:50:00,57315000.0,57350000.0,57271000.0,57348000.0,6.59886305
1704077999398,2024-01-01T11:55:00,57330000.0,57375000.0,57330000.0,57375000.0,8.43819496
1704078294915,2024-01-01T12:00:00,57375000.0,57380000.0,57357000.0,57371000.0,5.01516208
1704078599237,2024-01-01T12:05:00,57368000.0,57374000.0,57333000.0,57334000.0,5.95979134
1704078900007,2024-01-01T12:10:00,57333000.0,57373000.0,57325000.0,57352000.0,4.58724994
1704079199418,2024-01-01T12:15:00,57352000.0,57368000.0,57329000.0,57331000.0,7.11125111
1704079499602,2024-01-01T12:20:00,57332000.0,57368000.0,57312000.0,57314000.0,6.19491635
1704079797000,2024-01-01T12:25:00,57314000.0,57367000.0,57309000.0,57310000.0,6.63216832
1704080096235,2024-01-01T12:30:00,57310000.0,57311000.0,57300000.0,57300000.0,5.99449249
1704080399514,2024-01-01T12:35:00,57300000.0,57300000.0,57243000.0,57243000.0,9.58726243
1704080699799,2024-01-01T12:40:00,57245000.0,57268000.0,57162000.0,57198000.0,23.85961449
1704080999924,2024-01-01T12:45:00,57198000.0,57293000.0,57163000.0,57275000.0,16.94826365
1704081298314,2024-01-01T12:50:00,57273000.0,57300000.0,57238000.0,57238000.0,9.85737699
1704081599674,2024-01-01T12:55:00,57238000.0,57258000.0,57213000.0,57220000.0,9.58512457
1704081898292,2024-01-01T13:00:00,57220000.0,57258000.0,57218000.0,57241000.0,12.17162992
1704082199480,2024-01-01T13:05:00,57241000.0,57258000.0,57234000.0,57258000.0,17.13219493
1704082498388,2024-01-01T13:10:00,57257000.0,57271000.0,57220000.0,57243000.0,16.97807702
1704082798925,2024-01-01T13:15:00,57220000.0,57252000.0,57155000.0,57186000.0,12.47691425
1704083096179,2024-01-01T13:20:00,57198000.0,57232000.0,57155000.0,57217000.0,12.26929931
1704083399733,2024-01-01T13:25:00,57217000.0,57252000.0,57209000.0,57250000.0,10.34288826
1704083698168,2024-01-01T13:30:00,57250000.0,57252000.0,57200000.0,57249000.0,7.25480103
1704083999446,2024-01-01T13:35:00,57249000.0,57251000.0,57220000.0,57243000.0,4.33415821
1704084298895,2024-01-01T13:40:00,57220000.0,57248000.0,57201000.0,57245000.0,5.28165949
1704084598834,2024-01-01T13:45:00,57245000.0,57254000.0,57208000.0,57247000.0,7.90093632
1704084895515,2024-01-01T13:50:00,57254000.0,57261000.0,57206000.0,57261000.0,8.075189
1704085190133,2024-01-01T13:55:00,57261000.0,57300000.0,57251000.0,57299000.0,6.8527179
1704085499290,2024-01-01T14:00:00,57298000.0,57303000.0,57250000.0,57250000.0,6.0646772
1704085794463,2024-01-01T14:05:00,57251000.0,57280000.0,57203000.0,57257000.0,6.88235067
1704086099962,2024-01-01T14:10:00,57266000.0,57300000.0,57213000.0,57257000.0,7.13840424
1704086399544,2024-01-01T14:15:00,57290000.0,57290000.0,57215000.0,57260000.0,5.80964
1704086698298,2024-01-01T14:20:00,57254000.0,57283000.0,57229000.0,57229000.0,6.69563465
1704086999953,2024-01-01T14:25:00,57229000.0,57231000.0,57200000.0,57200000.0,8.57243877
1704087298075,2024-01-01T14:30:00,57201000.0,57201000.0,57180000.0,57184000.0,10.99433561
1704087597078,2024-01-01T14:35:00,57185000.0,57199000.0,57160000.0,57165000.0,8.38318628
1704087894296,2024-01-01T14:40:00,57165000.0,57200000.0,57157000.0,57161000.0,6.27714997
1704088199709,2024-01-01T14:45:00,57160000.0,57200000.0,57139000.0,57142000.0,7.63586758
1704088495095,2024-01-01T14:50:00,57142000.0,57163000.0,57130000.0,57148000.0,6.30218164
1704088796087,2024-01-01T14:55:00,57140000.0,57185000.0,57132000.0,57165000.0,9.68073126
1704089099633,2024-01-01T15:00:00,57169000.0,57200000.0,57149000.0,57187000.0,7.24640845
1704089396707,2024-01-01T15:05:00,57200000.0,57266000.0,57187000.0,57222000.0,13.97501655
1704089697328,2024-01-01T15:10:00,57222000.0,57250000.0,57174000.0,57184000.0,6.92995222
1704089999116,2024-01-01T15:15:00,57206000.0,57278000.0,57194000.0,57275000.0,8.4911243
1704090299976,2024-01-01T15:20:00,57277000.0,57277000.0,57188000.0,57197000.0,16.84606262
1704090599445,2024-01-01T15:25:00,57200000.0,57200000.0,57188000.0,57189000.0,13.07007234
1704090899512,2024-01-01T15:30:00,57189000.0,57217000.0,57180000.0,57217000.0,13.63721111
1704091196877,2024-01-01T15:35:00,57217000.0,57237000.0,57194000.0,57233000.0,4.30033031
1704091499268,2024-01-01T15:40:00,57237000.0,57271000.0,57229000.0,57237000.0,3.6200071
1704091799911,2024-01-01T15:45:00,57238000.0,57259000.0,57228000.0,57228000.0,3.99733339
1704092099835,2024-01-01T15:50:00,57228000.0,57257000.0,57217000.0,57233000.0,8.68998361
1704092399712,2024-01-01T15:55:00,57256000.0,57263000.0,57200000.0,57204000.0,7.29030309
1704092698533,2024-01-01T16:00:00,57203000.0,57276000.0,57202000.0,57240000.0,7.81109099
1704092996664,2024-01-01T16:05:00,57240000.0,57276000.0,57235000.0,57269000.0,5.4990097
1704093299373,2024-01-01T16:10:00,57269000.0,57288000.0,57243000.0,57249000.0,6.41819708
1704093599434,2024-01-01T16:15:00,57250000.0,57290000.0,57232000.0,57237000.0,10.17081908
1704093898907,2024-01-01T16:20:00,57238000.0,57277000.0,57223000.0,57254000.0,17.62385351
1704094199757,2024-01-01T16:25:00,57225000.0,57298000.0,57225000.0,57267000.0,11.91002881
1704094499706,2024-01-01T16:30:00,57269000.0,57298000.0,57241000.0,57288000.0,11.49712641
1704094798820,2024-01-01T16:35:00,57288000.0,57289000.0,57251000.0,57285000.0,7.11041975
1704095097252,2024-01-01T16:40:00,57286000.0,57286000.0,57227000.0,57248000.0,7.09129319
1704095399595,2024-01-01T16:45:00,57238000.0,57247000.0,57216000.0,57216000.0,6.72497321
1704095694689,2024-01-01T16:50:00,57217000.0,57221000.0,57212000.0,57215000.0,4.78330492
1704095999578,2024-01-01T16:55:00,57215000.0,57221000.0,57199000.0,57200000.0,9.42428931
1704096299925,2024-01-01T17:00:00,57200000.0,57226000.0,57190000.0,57199000.0,8.40409134
1704096599290,2024-01-01T17:05:00,57199000.0,57252000.0,57198000.0,57243000.0,6.45525407
1704096898555,2024-01-01T17:10:00,57243000.0,57252000.0,57230000.0,57232000.0,5.48077243
1704097196944,2024-01-01T17:15:00,57232000.0,57254000.0,57227000.0,57228000.0,6.3482791
1704097499938,2024-01-01T17:20:00,57232000.0,57240000.0,57226000.0,57240000.0,7.2451758
1704097799446,2024-01-01T17:25:00,57240000.0,57240000.0,57215000.0,57218000.0,9.9821971
1704098095566,2024-01-01T17:30:00,57216000.0,57222000.0,57207000.0,57207000.0,7.01095446
1704098399098,2024-01-01T17:35:00,57207000.0,57209000.0,57200000.0,57203000.0,4.4343296
1704098691102,2024-01-01T17:40:00,57203000.0,57223000.0,57200000.0,57222000.0,5.41676819
1704098999239,2024-01-01T17:45:00,57222000.0,57279000.0,57222000.0,57278000.0,8.02160695
1704099297100,2024-01-01T17:50:00,57278000.0,57278000.0,57260000.0,57276000.0,4.22142798
1704099598580,2024-01-01T17:55:00,57276000.0,57276000.0,57266000.0,57267000.0,6.07464971
1704099900022,2024-01-01T18:00:00,57268000.0,57278000.0,57260000.0,57263000.0,7.24717851
1704100197322,2024-01-01T18:05:00,57262000.0,57265000.0,57222000.0,57263000.0,10.65551701
1704100494812,2024-01-01T18:10:00,57263000.0,57265000.0,57219000.0,57230000.0,8.15553216
1704100799721,2024-01-01T18:15:00,57233000.0,57272000.0,57233000.0,57271000.0,5.74874126
1704101097104,2024-01-01T18:20:00,57240000.0,57300000.0,57233000.0,57300000.0,9.63749037
1704101394623,2024-01-01T18:25:00,57300000.0,57313000.0,57244000.0,57262000.0,6.91522619
1704101697866,2024-01-01T18:30:00,57265000.0,57305000.0,57240000.0,57295000.0,9.99444303
1704101997854,2024-01-01T18:35:00,57292000.0,57330000.0,57292000.0,57314000.0,11.28823836
1704102299798,2024-01-01T18:40:00,57315000.0,57332000.0,57292000.0,57296000.0,9.05893249
1704102599835,2024-01-01T18:45:00,57297000.0,57332000.0,57262000.0,57293000.0,7.6790835
1704102893491,2024-01-01T18:50:00,57293000.0,57301000.0,57284000.0,57300000.0,8.25515287
1704103199221,2024-01-01T18:55:00,57300000.0,57304000.0,57271000.0,57289000.0,5.07594333
1704103496017,2024-01-01T19:00:00,57289000.0,57315000.0,57276000.0,57284000.0,4.84241845
1704103798458,2024-01-01T19:05:00,57285000.0,57300000.0,57284000.0,57290000.0,4.28317304
1704104099997,2024-01-01T19:10:00,57290000.0,57297000.0,57267000.0,57269000.0,3.40522639
1704104400006,2024-01-01T19:15:00,57269000.0,57292000.0,57260000.0,57265000.0,4.86560332
1704104698479,2024-01-01T19:20:00,57265000.0,57298000.0,57262000.0,57284000.0,3.78800417
1704104997692,2024-01-01T19:25:00,57284000.0,57315000.0,57284000.0,57295000.0,4.39422534
1704105294636,2024-01-01T19:30:00,57295000.0,57312000.0,57293000.0,57308000.0,3.35236385
1704105598337,2024-01-01T19:35:00,57308000.0,57321000.0,57305000.0,57321000.0,2.92512224
1704105899972,2024-01-01T19:40:00,57325000.0,57380000.0,57323000.0,57372000.0,13.10213918
1704106199564,2024-01-01T19:45:00,57375000.0,57400000.0,57372000.0,57398000.0,16.00295333
1704106498628,2024-01-01T19:50:00,57398000.0,57400000.0,57388000.0,57398000.0,11.75738793
1704106796104,2024-01-01T19:55:00,57398000.0,57400000.0,57345000.0,57352000.0,10.43708242
1704107099100,2024-01-01T20:00:00,57352000.0,57397000.0,57346000.0,57387000.0,7.56045943
1704107398205,2024-01-01T20:05:00,57387000.0,57395000.0,57365000.0,57389000.0,7.60327276
1704107699640,2024-01-01T20:10:00,57389000.0,57393000.0,57364000.0,57367000.0,8.93864934
1704107995340,2024-01-01T20:15:00,57367000.0,57381000.0,57347000.0,57381000.0,9.12746693
1704108296529,2024-01-01T20:20:00,57381000.0,57390000.0,57351000.0,57352000.0,6.84370197
1704108599092,2024-01-01T20:25:00,57353000.0,57400000.0,57352000.0,57378000.0,12.91950889
1704108897626,2024-01-01T20:30:00,57380000.0,57380000.0,57315000.0,57317000.0,15.62754003
1704109199529,2024-01-01T20:35:00,57317000.0,57325000.0,57317000.0,57322000.0,6.79056984
1704109499099,2024-01-01T20:40:00,57322000.0,57330000.0,57317000.0,57317000.0,13.10214749
1704109799987,2024-01-01T20:45:00,57317000.0,57339000.0,57312000.0,57314000.0,10.63383251
1704110099496,2024-01-01T20:50:00,57313000.0,57327000.0,57311000.0,57327000.0,5.68957292
1704110397950,2024-01-01T20:55:00,57315000.0,57334000.0,57313000.0,57313000.0,8.44238045
1704110692848,2024-01-01T21:00:00,57313000.0,57353000.0,57313000.0,57349000.0,10.5854402
1704110999677,2024-01-01T21:05:00,57349000.0,57355000.0,57315000.0,57328000.0,7.98198575
1704111299486,2024-01-01T21:10:00,57328000.0,57338000.0,57315000.0,57320000.0,7.11780416
1704111599790,2024-01-01T21:15:00,57320000.0,57338000.0,57311000.0,57326000.0,5.60075076
1704111894687,2024-01-01T21:20:00,57335000.0,57350000.0,57323000.0,57338000.0,7.49198979
1704112196618,2024-01-01T21:25:00,57338000.0,57351000.0,57316000.0,57327000.0,6.76630702
1704112497905,2024-01-01T21:30:00,57327000.0,57356000.0,57320000.0,57342000.0,7.07879083
1704112799731,2024-01-01T21:35:00,57342000.0,57408000.0,57340000.0,57408000.0,16.36612945
1704113099516,2024-01-01T21:40:00,57408000.0,57410000.0,57371000.0,57394000.0,7.97318265
1704113394223,2024-01-01T21:45:00,57393000.0,57394000.0,57355000.0,57355000.0,8.27254388
1704113699840,2024-01-01T21:50:00,57374000.0,57374000.0,57340000.0,57340000.0,6.57073899
1704113999104,2024-01-01T21:55:00,57341000.0,57350000.0,57303000.0,57307000.0,10.4049863
1704114299018,2024-01-01T22:00:00,57303000.0,57349000.0,57298000.0,57320000.0,11.44897979
1704114599152,2024-01-01T22:05:00,57320000.0,57348000.0,57300000.0,57339000.0,7.90531281
1704114897599,2024-01-01T22:10:00,57340000.0,57355000.0,57304000.0,57320000.0,3.56280866
1704115200026,2024-01-01T22:15:00,57337000.0,57367000.0,57323000.0,57363000.0,6.68196863
1704115498397,2024-01-01T22:20:00,57367000.0,57375000.0,57363000.0,57375000.0,7.65555556
1704115799035,2024-01-01T22:25:00,57374000.0,57374000.0,57361000.0,57365000.0,5.83252862
1704116098509,2024-01-01T22:30:00,57365000.0,57374000.0,57338000.0,57371000.0,8.29460401
1704116399253,2024-01-01T22:35:00,57368000.0,57371000.0,57301000.0,57354000.0,9.5758354
1704116697823,2024-01-01T22:40:00,57354000.0,57379000.0,57321000.0,57378000.0,7.83219279
1704116996959,2024-01-01T22:45:00,57377000.0,57402000.0,57376000.0,57401000.0,10.50825534
1704117299525,2024-01-01T22:50:00,57400000.0,57406000.0,57318000.0,57385000.0,11.00962585
1704117599091,2024-01-01T22:55:00,57384000.0,57384000.0,57337000.0,57384000.0,4.76240147
1704117899799,2024-01-01T23:00:00,57384000.0,57384000.0,57306000.0,57337000.0,8.57979834
1704118198876,2024-01-01T23:05:00,57337000.0,57373000.0,57305000.0,57366000.0,6.29977793
1704118498521,2024-01-01T23:10:00,57367000.0,57373000.0,57335000.0,57338000.0,3.93822369
1704118799084,2024-01-01T23:15:00,57337000.0,57366000.0,57312000.0,57312000.0,3.91909294
1704119098620,2024-01-01T23:20:00,57312000.0,57366000.0,57259000.0,57261000.0,21.25331044
1704119399942,2024-01-01T23:25:00,57258000.0,57284000.0,57231000.0,57271000.0,12.46656243
1704119697025,2024-01-01T23:30:00,57270000.0,57303000.0,57261000.0,57261000.0,6.81621503
1704119999866,2024-01-01T23:35:00,57278000.0,57303000.0,57262000.0,57284000.0,6.91273801
1704120295589,2024-01-01T23:40:00,57270000.0,57303000.0,57262000.0,57269000.0,9.84530892
1704120595875,2024-01-01T23:45:00,57282000.0,57302000.0,57240000.0,57241000.0,10.00865632
1704120899865,2024-01-01T23:50:00,57241000.0,57265000.0,57226000.0,57262000.0,7.45828222
1704121199243,2024-01-01T23:55:00,57265000.0,57267000.0,57200000.0,57208000.0,6.40695524
1704121499546,2024-01-02T00:00:00,57206000.0,57210000.0,57195000.0,57210000.0,11.05888006
1704121796191,2024-01-02T00:05:00,57210000.0,57257000.0,57196000.0,57246000.0,9.02364721
1704122099187,2024-01-02T00:10:00,57244000.0,57247000.0,57193000.0,57244000.0,10.56888889
1704122399305,2024-01-02T00:15:00,57245000.0,57270000.0,57244000.0,57265000.0,8.8916783
1704122699721,2024-01-02T00:20:00,57265000.0,57299000.0,57265000.0,57272000.0,10.10138821
1704122999914,2024-01-02T00:25:00,57273000.0,57300000.0,57264000.0,57266000.0,10.94908002
1704123299866,2024-01-02T00:30:00,57266000.0,57271000.0,57198000.0,57200000.0,12.27451699
1704123599167,2024-01-02T00:35:00,57200000.0,57280000.0,57186000.0,57199000.0,13.98505188
1704123898789,2024-01-02T00:40:00,57199000.0,57393000.0,57199000.0,57393000.0,14.1892535
1704124199393,2024-01-02T00:45:00,57393000.0,57402000.0,57314000.0,57333000.0,15.75957292
1704124497692,2024-01-02T00:50:00,57332000.0,57368000.0,57285000.0,57296000.0,14.46968266
1704124799937,2024-01-02T00:55:00,57295000.0,57343000.0,57246000.0,57300000.0,10.48404498
1704125099847,2024-01-02T01:00:00,57337000.0,57340000.0,57292000.0,57315000.0,4.12077178
1704125399973,2024-01-02T01:05:00,57316000.0,57367000.0,57300000.0,57313000.0,13.30524103
1704125699003,2024-01-02T01:10:00,57313000.0,57367000.0,57273000.0,57362000.0,8.73446754
1704125996514,2024-01-02T01:15:00,57352000.0,57367000.0,57277000.0,57324000.0,12.45789099
1704126298509,2024-01-02T01:20:00,57322000.0,57322000.0,57215000.0,57240000.0,8.75385375
1704126599347,2024-01-02T01:25:00,57227000.0,57240000.0,57209000.0,57233000.0,5.65517262
1704126896671,2024-01-02T01:30:00,57233000.0,57297000.0,57219000.0,57222000.0,4.10576545
1704127196820,2024-01-02T01:35:00,57230000.0,57272000.0,57230000.0,57266000.0,3.72916795
1704127497345,2024-01-02T01:40:00,57266000.0,57299000.0,57254000.0,57294000.0,3.68679935
1704127797098,2024-01-02T01:45:00,57294000.0,57299000.0,57269000.0,57293000.0,1.71799754
1704128099278,2024-01-02T01:50:00,57293000.0,57299000.0,57244000.0,57244000.0,7.37511554
1704128400019,2024-01-02T01:55:00,57244000.0,57258000.0,57220000.0,57258000.0,3.22946864
1704128697667,2024-01-02T02:00:00,57258000.0,57258000.0,57219000.0,57250000.0,1.85187344
1704128990939,2024-01-02T02:05:00,57250000.0,57250000.0,57220000.0,57236000.0,3.34782086
1704129297337,2024-01-02T02:10:00,57236000.0,57258000.0,57221000.0,57255000.0,2.42137386
1704129599613,2024-01-02T02:15:00,57258000.0,57290000.0,57255000.0,57289000.0,7.83751384
1704129898340,2024-01-02T02:20:00,57290000.0,57301000.0,57279000.0,57281000.0,3.90047134
1704130195836,2024-01-02T02:25:00,57282000.0,57301000.0,57281000.0,57298000.0,3.47994132
1704130498363,2024-01-02T02:30:00,57298000.0,57302000.0,57220000.0,57229000.0,6.44257329
1704130782013,2024-01-02T02:35:00,57229000.0,57229000.0,57200000.0,57211000.0,7.60065718
1704131076539,2024-01-02T02:40:00,57203000.0,57228000.0,57203000.0,57227000.0,1.80165692
1704131395580,2024-01-02T02:45:00,57227000.0,57302000.0,57210000.0,57301000.0,2.99694495
1704131686025,2024-01-02T02:50:00,57274000.0,57301000.0,57266000.0,57273000.0,4.19309914
1704131998585,2024-01-02T02:55:00,57274000.0,57309000.0,57266000.0,57309000.0,4.22020128
1704132295222,2024-01-02T03:00:00,57300000.0,57442000.0,57300000.0,57395000.0,14.13792365
1704132599503,2024-01-02T03:05:00,57438000.0,57524000.0,57370000.0,57521000.0,24.35416074
1704132899312,2024-01-02T03:10:00,57524000.0,57628000.0,57471000.0,57610000.0,15.00722019
1704133199610,2024-01-02T03:15:00,57610000.0,57701000.0,57509000.0,57580000.0,35.40463883
1704133495677,2024-01-02T03:20:00,57581000.0,57701000.0,57580000.0,57590000.0,13.59827442
1704133798510,2024-01-02T03:25:00,57590000.0,57650000.0,57540000.0,57576000.0,13.8964331
1704134099574,2024-01-02T03:30:00,57576000.0,57593000.0,57500000.0,57502000.0,7.75310192
1704134385521,2024-01-02T03:35:00,57502000.0,57575000.0,57479000.0,57575000.0,3.50900294
